,name,link,price,closest_town,region,total_len,easy_len,intermediate_len,difficult_len,geometry,state,website,Latitude,Longtitude,date,time,weather_lat,weather_lon,temperature,feels_like,temp_min,temp_max,temp_description,humidity,cloudiness,wind_speed,daily_chance_snow,hourly_chance_snow
336,Buck Hill Ski Area,https://www.skiresort.info/ski-resort/buck-hill-ski-area/,47.0,Minneapolis,Minnesota,2.2,1.2,0.8,0.2,"[-93.28607858333334, 44.72353900694445]",Minnesota,http://www.buckhill.com,-93.28607858333334,44.72353900694445,02/23/21,22:44:00,44.98,-93.2638,35.58200000000001,28.92200000000004,35.006000000000036,35.996000000000045,broken clouds,75.0,75.0,2.06,9.0,0.0
337,Ward Hill – Shrewsbury,https://www.skiresort.info/ski-resort/ward-hill-shrewsbury/,55.0,Shrewsbury,Massachusetts,2.1,0.6,1.0,0.5,,,,,,02/23/21,04:44:00,52.7101,-2.7521,53.564000000000036,43.80800000000001,51.99800000000002,55.00400000000007,broken clouds,94.0,75.0,8.23,0.0,0.0
338,Devil's Head,https://www.skiresort.info/ski-resort/devils-head/,65.0,Baraboo,Wisconsin,10.0,3.0,3.5,3.5,,,,,,02/23/21,22:44:00,43.4711,-89.7443,36.23000000000004,28.364000000000033,35.6,37.4,broken clouds,75.0,75.0,3.09,0.0,0.0
339,Jack Frost Mountain,https://www.skiresort.info/ski-resort/jack-frost-mountain/,65.0,Blakeslee,Pennsylvania,12.0,6.0,5.5,0.5,,,,,,02/23/21,23:44:00,41.5242,-84.7302,32.702000000000076,27.06800000000009,30.992,33.998000000000026,overcast clouds,87.0,100.0,1.34,0.0,0.0
340,Canaan Valley,https://www.skiresort.info/ski-resort/canaan-valley/,78.0,Davis,West Virginia,10.0,3.0,4.0,3.0,,,,,,02/23/21,20:42:00,41.0005,-112.0013,31.55,23.720000000000066,30.002000000000077,33.998000000000026,clear sky,55.0,1.0,2.06,0.0,0.0
341,Magic Mountain Resort,https://www.skiresort.info/ski-resort/magic-mountain-resort/,33.0,Kimberly,Idaho,10.5,3.5,3.0,4.0,,,,,,02/23/21,14:44:00,44.2722,-88.339,35.438000000000045,29.17400000000001,33.998000000000026,35.996000000000045,broken clouds,69.0,75.0,1.54,0.0,0.0
342,Porcupine Mountain,https://www.skiresort.info/ski-resort/porcupine-mountain/,43.0,Ontonagon,Michigan,9.7,3.2,3.5,3.0,,,,,,02/23/21,23:44:00,46.8711,-89.314,31.910000000000075,26.582000000000008,30.002000000000077,33.998000000000026,light snow,83.0,100.0,0.89,16.0,55.0
343,Woodbury  (temporarily closed),https://www.skiresort.info/ski-resort/woodbury/,,Woodbury,Connecticut,9.6,3.5,3.5,2.6,,,,,,02/23/21,22:44:00,42.3833,-96.0336,40.406000000000034,32.46800000000009,39.2,42.008,clear sky,75.0,1.0,3.6,9.0,0.0
344,Warner Canyon – Lakeview,https://www.skiresort.info/ski-resort/warner-canyon-lakeview/,35.0,Lakeview,Oregon,9.9,2.4,1.6,5.9,,,,,,02/23/21,04:44:00,42.431999999999995,-75.8655,35.47400000000001,29.732000000000014,33.998000000000026,37.004000000000055,overcast clouds,89.0,97.0,1.79,0.0,0.0
345,The Whitecap Mountains,https://www.skiresort.info/ski-resort/the-whitecap-mountains/,60.0,Upson,Wisconsin,9.0,4.0,2.0,3.0,,,,,,02/23/21,22:44:00,46.3688,-90.4071,34.430000000000035,29.3,32.0,37.4,snow,80.0,90.0,0.9,21.0,33.0
346,Blackjack,https://www.skiresort.info/ski-resort/blackjack/,65.0,Ironwood,Michigan,10.0,2.0,4.0,4.0,,,,,,02/23/21,22:44:00,46.4547,-90.171,31.55,26.204000000000054,30.992,32.0,snow,80.0,90.0,0.79,42.0,99.0
347,Snow Ridge,https://www.skiresort.info/ski-resort/snow-ridge/,48.0,Turin,The Adirondacks,10.0,2.0,3.0,5.0,"[-75.42399216532263, 43.63995438951613]",New York,https://snowridge.com,-75.42399216532263,43.63995438951613,,,,,,,,,,,,,,
348,Indianhead Mountain,https://www.skiresort.info/ski-resort/indianhead-mountain/,65.0,Wakefield,Michigan,10.0,2.0,3.0,5.0,,,,,,02/23/21,04:44:00,53.6809,-1.499,55.22000000000007,50.9180000000001,55.00400000000007,55.994000000000064,overcast clouds,84.0,100.0,3.58,0.0,0.0
349,Hidden Valley (PA),https://www.skiresort.info/ski-resort/hidden-valley-pa/,69.0,Somerset,Pennsylvania,9.0,4.0,3.0,2.0,,,,,,02/23/21,06:44:00,40.5668,-74.5496,42.242,34.84400000000007,41.0,42.8,clear sky,56.0,1.0,2.57,0.0,0.0
350,Cloudcroft,https://www.skiresort.info/ski-resort/cloudcroft/,45.0,Cloudcroft,New Mexico,10.0,4.0,2.0,4.0,,,,,,02/23/21,21:44:00,32.9577,-105.7427,51.494000000000064,36.08600000000007,48.992,55.994000000000064,clear sky,5.0,0.0,6.82,0.0,0.0
351,Sunrise Park,https://www.skiresort.info/ski-resort/sunrise-park/,74.0,Greer,Arizona,,,,,,,,,,02/23/21,23:44:00,34.9387,-82.2271,45.194000000000074,38.660000000000075,42.008,50.0,clear sky,43.0,1.0,1.54,0.0,0.0
352,Oglebay Resort,https://www.skiresort.info/ski-resort/oglebay-resort/,28.0,,West Virginia,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
353,Bottineau Winter Park,https://www.skiresort.info/ski-resort/bottineau-winter-park/,38.0,Bottineau,North Dakota,1.2,0.5,0.5,0.2,"[-100.47208901666664, 48.95046483333332]",North Dakota,,-100.47208901666664,48.95046483333332,02/23/21,22:44:00,48.8272,-100.4457,23.0,17.186000000000067,23.0,23.0,broken clouds,78.0,71.0,0.45,38.0,0.0
354,Denton Hill State Park  (temporarily closed),https://www.skiresort.info/ski-resort/denton-hill-state-park/,,Coudersport,Pennsylvania,8.0,4.0,2.0,2.0,,,,,,02/23/21,23:44:00,41.7748,-78.0206,33.656000000000034,24.36800000000009,33.008,33.998000000000026,overcast clouds,80.0,90.0,4.12,72.0,87.0
355,Woodward Park City,https://www.skiresort.info/ski-resort/woodward-park-city/,,Summit Park,Salt Lake City,0.5,0.3,0.2,0.0,,,,,,02/23/21,23:44:00,40.7458,-111.6116,28.994000000000078,23.090000000000018,28.00400000000005,30.002000000000077,clear sky,58.0,0.0,0.45,0.0,0.0
356,Hickory Ski Center  (temporarily closed),https://www.skiresort.info/ski-resort/hickory-ski-center/,,Warrensburg,The Adirondacks,8.0,3.0,3.0,2.0,,,,,,02/23/21,22:44:00,38.7628,-93.7361,45.75200000000007,40.154000000000046,44.00600000000003,48.00200000000007,clear sky,57.0,1.0,1.54,0.0,0.0
357,Toggenburg Ski Center,https://www.skiresort.info/ski-resort/toggenburg-ski-center/,55.0,Fabius,Finger Lakes,8.3,3.2,2.0,3.1,"[-75.96406459808303, 42.825813105661]",,,-75.96406459808303,42.825813105661,02/23/21,22:44:00,41.9106,-85.7217,35.168000000000085,27.37400000000001,33.8,35.996000000000045,clear sky,80.0,1.0,3.09,0.0,0.0
358,Mt. Holly,https://www.skiresort.info/ski-resort/mt-holly/,45.0,Holly,Michigan,7.0,1.0,2.5,3.5,,,,,,02/23/21,23:44:00,42.792,-83.6277,35.654000000000046,26.81600000000001,35.006000000000036,35.996000000000045,overcast clouds,83.0,100.0,4.06,0.0,0.0
359,Ausblick – Sussex,https://www.skiresort.info/ski-resort/ausblick-sussex/,30.0,Sussex,Wisconsin,1.4,0.8,0.6,0.0,,,,,,02/23/21,22:44:00,41.1834,-74.6663,39.86600000000001,28.310000000000077,37.004000000000055,42.8,clear sky,56.0,1.0,5.66,9.0,0.0
360,Sapphire Valley,https://www.skiresort.info/ski-resort/sapphire-valley/,40.0,Cashiers,North Carolina,0.5,0.5,0.0,0.0,"[-83.05954435000001, 35.123079400000016]",North Carolina,http://www.sapphirevalley.com/Sapphire_Ski_Area.php,-83.05954435000001,35.123079400000016,,,,,,,,,,,,,,
361,Villa Olivia – Bartlett,https://www.skiresort.info/ski-resort/villa-olivia-bartlett/,40.0,Bartlett,Illinois,1.4,0.2,0.6,0.6,,,,,,02/23/21,22:44:00,35.2045,-89.874,54.14000000000002,46.9760000000001,51.99800000000002,55.994000000000064,clear sky,54.0,1.0,3.6,0.0,0.0
362,Silverton Mountain,https://www.skiresort.info/ski-resort/silverton-mountain/,79.0,Silverton,Colorado,,,,,"[-107.66235078407203, 37.87771468824395]",,http://www.silvertonmountain.com/page/home,-107.66235078407203,37.87771468824395,02/23/21,15:14:00,45.0051,-122.7832,40.04600000000005,34.898000000000025,37.99400000000007,42.008,overcast clouds,75.0,99.0,1.34,0.0,0.0
363,Utah Olympic Park,https://www.skiresort.info/ski-resort/utah-olympic-park/,,Park City,Salt Lake City,0.2,0.0,0.2,0.0,"[-111.56169891357, 40.711613713034]",Utah,,-111.56169891357,40.711613713034,02/23/21,12:42:00,42.3484,-87.8842,39.2,31.478000000000065,39.2,39.2,scattered clouds,70.0,40.0,3.09,0.0,0.0
364,Beartooth Basin,https://www.skiresort.info/ski-resort/beartooth-basin/,45.0,Red Lodge,Wyoming,5.0,0.0,2.0,3.0,"[-109.43423166666668, 44.97692924444445]",Wyoming,http://beartoothbasin.com/,-109.43423166666668,44.97692924444445,02/23/21,04:42:00,45.1858,-109.2468,25.448000000000025,14.522000000000038,21.2,28.994000000000078,clear sky,53.0,1.0,4.12,0.0,0.0
365,Big Snow American Dream (indoor ski area),https://www.skiresort.info/ski-resort/big-snow-american-dream/,,East Rutherford,New Jersey,0.5,0.3,0.2,0.0,,,,,,02/23/21,23:44:00,40.834,-74.0971,43.64600000000005,36.032000000000025,42.8,44.6,overcast clouds,61.0,90.0,3.1,0.0,0.0
366,Welch Village,https://www.skiresort.info/ski-resort/welch-village/,60.0,Red Wing,Minnesota,6.0,2.0,2.0,2.0,,,,,,02/23/21,22:44:00,44.5625,-92.5338,36.23000000000004,29.102000000000075,35.006000000000036,37.99400000000007,overcast clouds,80.0,90.0,2.67,8.0,21.0
367,Titcomb Mountain,https://www.skiresort.info/ski-resort/titcomb-mountain/,24.0,Farmington,Maine,4.4,1.0,1.1,2.3,"[-70.17083333333296, 44.65]",Maine,http://www.titcombmountain.com/,-70.17083333333296,44.65,02/23/21,23:44:00,36.7281,-108.2187,42.008,32.702000000000076,41.0,42.99800000000002,clear sky,45.0,1.0,3.6,0.0,0.0
368,Navarino Hills,https://www.skiresort.info/ski-resort/navarino-hills/,27.0,Navarino,Wisconsin,0.8,0.5,0.3,0.0,"[-88.58511180666667, 44.60909851333334]",Wisconsin,http://www.skinavarino.com/,-88.58511180666667,44.60909851333334,,,,,,,,,,,,,,
369,Lonesome Pine Trails – Fort Kent,https://www.skiresort.info/ski-resort/lonesome-pine-trails-fort-kent/,25.0,Fort Kent,Maine,4.6,1.0,1.6,2.0,,,,,,02/23/21,21:44:00,47.2587,-68.5895,28.706000000000035,21.45200000000008,26.6,30.2,overcast clouds,80.0,90.0,2.06,28.0,0.0
370,Sundown,https://www.skiresort.info/ski-resort/sundown/,62.0,New Hartford,Connecticut,5.8,2.7,1.4,1.7,,,,,,02/23/21,23:44:00,43.0734,-75.2877,36.42800000000007,31.820000000000057,35.006000000000036,37.99400000000007,overcast clouds,86.0,100.0,0.89,56.0,95.0
371,Chestnut Mountain,https://www.skiresort.info/ski-resort/chestnut-mountain/,60.0,Dubuque,Illinois,6.0,2.0,3.0,1.0,,,,,,02/23/21,22:44:00,42.4833,-90.8668,39.65,28.994000000000078,37.4,41.0,clear sky,75.0,1.0,5.66,0.0,0.0
372,Appalachian Ski Mountain,https://www.skiresort.info/ski-resort/appalachian-ski-mountain/,64.0,Boone,North Carolina,5.0,2.0,2.5,0.5,,,,,,02/23/21,23:43:00,39.0334,-92.3335,51.512000000000064,43.430000000000035,51.008,51.8,clear sky,46.0,1.0,3.51,0.0,0.0
373,Blandford,https://www.skiresort.info/ski-resort/blandford/,45.0,Springfield,Massachusetts,5.0,2.0,2.0,1.0,,,,,,02/23/21,23:44:00,37.2153,-93.2982,54.82400000000001,44.31200000000005,53.996000000000045,55.4,clear sky,44.0,1.0,5.66,0.0,0.0
374,Christie Mountain,https://www.skiresort.info/ski-resort/christie-mountain/,38.0,Rice Lake,Wisconsin,5.6,2.8,1.5,1.3,,,,,,02/23/21,22:44:00,45.5061,-91.7382,33.22400000000001,26.222000000000037,32.0,33.8,light snow,93.0,90.0,2.65,36.0,78.0
375,Ferguson Ridge,https://www.skiresort.info/ski-resort/ferguson-ridge/,20.0,Enterprise,Oregon,5.0,2.0,2.0,1.0,"[-117.11388405985407, 45.27828934890511]",,https://www.skifergi.com/,-117.11388405985407,45.27828934890511,02/23/21,22:44:00,36.0252,-115.2419,62.1680000000001,52.32200000000004,59.0,66.99199999999999,scattered clouds,11.0,40.0,3.09,0.0,0.0
376,Hurricane Ridge,https://www.skiresort.info/ski-resort/hurricane-ridge/,40.0,Port Angeles,Washington State,5.0,2.0,2.0,1.0,"[-123.48774433136, 47.978288116665]",Washington,http://hurricaneridge.com/,-123.48774433136,47.978288116665,02/23/21,20:44:00,48.1181,-123.4307,38.96600000000001,24.314000000000032,35.996000000000045,42.8,overcast clouds,61.0,90.0,8.23,44.0,76.0
377,Cuchara Mountain Park,https://www.skiresort.info/ski-resort/cuchara-mountain-park/,,,Colorado,6.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
378,Perfect North Slopes,https://www.skiresort.info/ski-resort/perfect-north-slopes/,,,Indiana,5.0,3.0,1.0,1.0,"[-84.8874105257576, 39.145135768181824]",Indiana,http://www.perfectnorth.com/,-84.8874105257576,39.145135768181824,,,,,,,,,,,,,,
379,Rotarun,https://www.skiresort.info/ski-resort/rotarun/,,Hailey,Idaho,4.6,1.1,2.0,1.5,,,,,,02/23/21,23:44:00,43.5196,-114.3153,24.8,16.358000000000004,24.8,24.8,clear sky,50.0,1.0,2.06,57.0,76.0
380,Coppervale,https://www.skiresort.info/ski-resort/coppervale/,,Susanville,California,3.0,1.0,2.0,0.0,"[-120.90422987938005, 40.34550564642201]",California,http://www.lassencollege.edu/about-us/about-the-area/coppervale,-120.90422987938005,40.34550564642201,02/23/21,20:44:00,40.4163,-120.65299999999999,34.46600000000001,25.412000000000052,33.008,35.6,clear sky,51.0,1.0,3.09,0.0,0.0
381,Snowhaven,https://www.skiresort.info/ski-resort/snowhaven/,20.0,Grangeville,Idaho,3.0,1.5,1.5,0.0,,,,,,02/23/21,20:44:00,45.9266,-116.1224,26.276000000000092,16.754000000000055,19.994000000000074,28.994000000000078,snow,100.0,75.0,4.12,0.0,0.0
382,Bradford,https://www.skiresort.info/ski-resort/bradford/,55.0,Boston,Massachusetts,4.0,1.5,1.5,1.0,,,,,,02/23/21,23:43:00,42.3584,-71.0598,36.75200000000007,24.404000000000053,35.006000000000036,37.99400000000007,few clouds,75.0,20.0,6.69,0.0,58.0
383,Tyrol Basin – Mt Horeb,https://www.skiresort.info/ski-resort/tyrol-basin-mt-horeb/,48.0,Mount Horeb,Wisconsin,4.2,1.2,1.5,1.5,,,,,,02/23/21,23:44:00,43.0086,-89.7385,36.734,29.588000000000047,35.006000000000036,37.99400000000007,scattered clouds,75.0,40.0,2.57,0.0,0.0
384,Mulligan's Hollow Ski Bowl,https://www.skiresort.info/ski-resort/mulligans-hollow-ski-bowl/,20.0,Grand Haven,Michigan,3.0,1.0,1.0,1.0,"[-86.23943, 43.058405]",Michigan,,-86.23943,43.058405,02/23/21,23:44:00,43.0631,-86.2284,36.320000000000064,28.72400000000001,35.006000000000036,37.4,overcast clouds,81.0,90.0,3.09,20.0,33.0
385,The Omni Homestead,https://www.skiresort.info/ski-resort/the-omni-homestead/,57.0,Hot Springs,Virginia,3.0,1.0,1.0,1.0,,,,,,02/23/21,22:44:00,34.5037,-93.0552,60.260000000000076,54.59000000000002,57.00200000000007,62.6,clear sky,39.0,1.0,2.06,0.0,0.0
386,Holiday Mountain (NY),https://www.skiresort.info/ski-resort/holiday-mountain-ny/,42.0,Rock Hill,The Catskills,4.0,1.0,2.0,1.0,,,,,,02/23/21,23:44:00,34.9249,-81.0251,42.188000000000045,37.72400000000001,41.0,44.00600000000003,clear sky,81.0,1.0,1.31,0.0,0.0
387,The Homestead Resort,https://www.skiresort.info/ski-resort/the-homestead-resort/,45.0,Glen Arbor,Michigan,4.0,1.0,2.0,1.0,,,,,,02/23/21,23:44:00,44.8975,-85.9854,35.690000000000026,28.4,32.0,39.2,overcast clouds,75.0,90.0,2.57,0.0,37.0
388,Cazenovia,https://www.skiresort.info/ski-resort/cazenovia/,,Cazenovia,Central New York,2.3,0.6,0.7,1.0,,,,,,02/23/21,22:44:00,42.9301,-75.8527,37.256000000000036,30.002000000000077,35.996000000000045,39.00200000000007,overcast clouds,87.0,100.0,3.13,0.0,0.0
389,Elk Ridge – Williams,https://www.skiresort.info/ski-resort/elk-ridge-williams/,40.0,Williams,Arizona,3.0,0.6,1.5,0.9,,,,,,,,,,,,,,,,,,,
390,Tussey Mountain,https://www.skiresort.info/ski-resort/tussey-mountain/,52.0,Boalsburg,Pennsylvania,3.0,1.5,1.2,0.3,"[-77.75106646285715, 40.768016595714286]",Pennsylvania,,-77.75106646285715,40.768016595714286,02/23/21,23:44:00,40.7756,-77.7925,37.67000000000006,26.942,35.996000000000045,39.2,broken clouds,65.0,75.0,5.14,9.0,0.0
391,Blue Hills,https://www.skiresort.info/ski-resort/blue-hills/,45.0,Boston,Massachusetts,3.0,1.5,1.0,0.5,,,,,,02/23/21,23:43:00,42.3584,-71.0598,36.75200000000007,24.404000000000053,35.006000000000036,37.99400000000007,few clouds,75.0,20.0,6.69,0.0,58.0
392,Winter Park – Kewaunee County,https://www.skiresort.info/ski-resort/winter-park-kewaunee-county/,15.0,Birchwood,Wisconsin,1.1,0.5,0.5,0.1,,,,,,02/23/21,17:44:00,45.0611,-92.9761,35.438000000000045,30.956000000000035,35.006000000000036,35.996000000000045,broken clouds,80.0,75.0,0.49,0.0,0.0
393,Thunder Ridge,https://www.skiresort.info/ski-resort/thunder-ridge/,57.0,Patterson,Hudson Valley,4.2,1.8,1.0,1.4,"[-73.58026926446281, 41.50821283057852]",New York,,-73.58026926446281,41.50821283057852,02/23/21,20:44:00,37.4716,-121.1297,55.70600000000003,46.95800000000001,53.996000000000045,57.2,clear sky,33.0,1.0,3.58,0.0,0.0
394,Timber Ridge,https://www.skiresort.info/ski-resort/timber-ridge/,45.0,Gobles,Michigan,3.2,1.2,1.6,0.4,,,,,,02/23/21,23:44:00,42.3609,-85.8795,36.28399999999999,32.21600000000001,35.996000000000045,37.004000000000055,overcast clouds,86.0,100.0,0.45,0.0,0.0
395,Mont du Lac,https://www.skiresort.info/ski-resort/mont-du-lac/,39.99,Superior,Wisconsin,3.9,0.5,1.4,2.0,,,,,,02/23/21,22:44:00,46.7208,-92.1041,34.12400000000001,26.906000000000034,32.0,37.4,light snow,93.0,90.0,2.93,12.0,26.0
396,Huff Hills,https://www.skiresort.info/ski-resort/huff-hills/,35.0,Mandan,North Dakota,3.0,1.8,0.8,0.4,"[-100.72351455687998, 46.626880075318994]",North Dakota,,-100.72351455687998,46.626880075318994,02/23/21,22:44:00,46.8267,-100.8896,29.083999999999996,21.218000000000085,28.4,30.2,overcast clouds,100.0,90.0,3.09,40.0,0.0
397,Woods Valley,https://www.skiresort.info/ski-resort/woods-valley/,43.0,Westernville,Central New York,4.0,2.0,1.5,0.5,,,,,,02/23/21,23:44:00,43.3056,-75.383,36.194000000000074,28.310000000000077,33.998000000000026,37.99400000000007,overcast clouds,75.0,90.0,3.09,82.0,99.0
398,Mount Greylock – South Williamstown,https://www.skiresort.info/ski-resort/mount-greylock-south-williamstown/,,Williamstown,Massachusetts,4.8,1.2,3.0,0.6,,,,,,02/23/21,23:44:00,39.6862,-74.9952,42.62000000000006,33.8,39.00200000000007,44.6,few clouds,53.0,20.0,3.6,0.0,0.0
399,Skyline – Friendship,https://www.skiresort.info/ski-resort/skyline-friendship/,,Friendship,Wisconsin,1.7,1.0,0.4,0.3,,,,,,02/23/21,01:44:00,43.9837,-69.3339,32.306000000000026,25.520000000000056,30.992,33.998000000000026,broken clouds,93.0,75.0,2.38,0.0,0.0
400,Sundown Mountain Resort,https://www.skiresort.info/ski-resort/sundown-mountain-resort/,46.0,Dubuque,Iowa,3.2,1.3,1.6,0.3,,,,,,02/23/21,22:44:00,42.4833,-90.8668,39.65,28.994000000000078,37.4,41.0,clear sky,75.0,1.0,5.66,0.0,0.0
401,Lyndon Outing Club,https://www.skiresort.info/ski-resort/lyndon-outing-club/,15.0,Lyndon,Vermont,2.6,1.5,1.0,0.1,"[-71.98516325000003, 44.53284238750001]",Vermont,http://www.skilyndon.com/,-71.98516325000003,44.53284238750001,02/23/21,23:44:00,38.2567,-85.6016,39.128000000000064,30.97400000000001,35.006000000000036,44.6,clear sky,56.0,1.0,2.9,0.0,0.0
402,Andes Tower Hills,https://www.skiresort.info/ski-resort/andes-tower-hills/,45.0,Alexandria,Minnesota,4.0,2.2,1.6,0.2,"[-95.6314374785965, 45.84927221789472]",Minnesota,https://www.andestowerhills.com/,-95.6314374785965,45.84927221789472,02/23/21,06:44:00,31.2156,29.9553,59.0,52.08800000000005,59.0,59.0,scattered clouds,67.0,40.0,5.14,0.0,0.0
403,Andes Tower Hills,https://www.skiresort.info/ski-resort/andes-tower-hills/,45.0,Alexandria,Minnesota,4.0,2.2,1.6,0.2,"[-95.632209777832, 45.849608274802]",Minnesota,,-95.632209777832,45.849608274802,02/23/21,06:44:00,31.2156,29.9553,59.0,52.08800000000005,59.0,59.0,scattered clouds,67.0,40.0,5.14,0.0,0.0
404,Ascutney Mountain,https://www.skiresort.info/ski-resort/ascutney-mountain/,,,Vermont,1.8,1.2,0.6,0.0,,,,,,,,,,,,,,,,,,,
405,Storrs Hill – Lebanon,https://www.skiresort.info/ski-resort/storrs-hill-lebanon/,15.0,Lebanon,New Hampshire,1.0,0.7,0.3,0.0,,,,,,02/23/21,06:44:00,36.2081,-86.2911,44.90600000000003,37.868000000000094,41.0,51.008,clear sky,75.0,1.0,3.45,0.0,0.0
406,Lake City Ski Hill,https://www.skiresort.info/ski-resort/lake-city-ski-hill/,15.0,Lake City,Colorado,1.0,0.7,0.3,0.0,"[-107.31389510625004, 38.01028195089283]",Colorado,http://www.townoflakecity.co/lake-city-ski-hill.html,-107.31389510625004,38.01028195089283,02/23/21,23:44:00,30.1897,-82.6393,44.6,41.432000000000016,44.6,44.6,clear sky,93.0,1.0,1.18,0.0,0.0
407,Whitetail Ridge – Fort McCoy,https://www.skiresort.info/ski-resort/whitetail-ridge-fort-mccoy/,27.0,Fort McCoy,Wisconsin,1.2,0.7,0.5,0.0,,,,,,02/23/21,23:44:00,29.365,-81.96700000000001,50.3600000000001,46.994000000000064,50.0,51.008,clear sky,87.0,1.0,2.06,0.0,0.0
408,Granlibakken,https://www.skiresort.info/ski-resort/granlibakken/,40.0,Granlibakken,Lake Tahoe,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
409,Big Boulder,https://www.skiresort.info/ski-resort/big-boulder/,65.0,Allentown,Pennsylvania,4.0,3.0,1.0,0.0,,,,,,02/23/21,23:43:00,40.6084,-75.4902,40.694000000000074,32.28800000000005,39.992,41.0,clear sky,65.0,1.0,3.6,0.0,0.0
410,Bruce Mound,https://www.skiresort.info/ski-resort/bruce-mound/,31.0,Black River Falls,Wisconsin,2.0,1.0,0.5,0.5,,,,,,02/23/21,08:44:00,44.2947,-90.8515,34.50200000000007,27.37400000000001,33.8,35.006000000000036,light rain,86.0,90.0,2.68,0.0,0.0
411,Boston Mills,https://www.skiresort.info/ski-resort/boston-mills/,44.0,Cleveland,Ohio,1.5,0.5,0.5,0.5,"[-81.56651914833334, 41.263650721666664]",Ohio,,-81.56651914833334,41.263650721666664,02/23/21,23:44:00,41.4995,-81.6954,38.35400000000005,27.05,35.996000000000045,41.0,clear sky,65.0,1.0,5.66,8.0,0.0
412,Cannonsburg Ski Area,https://www.skiresort.info/ski-resort/cannonsburg-ski-area/,39.0,Grand Rapids,Michigan,2.0,0.5,1.0,0.5,"[-85.50341019375001, 43.05230765]",Michigan,,-85.50341019375001,43.05230765,02/23/21,23:44:00,42.9634,-85.6681,36.05,27.73399999999999,35.006000000000036,37.99400000000007,overcast clouds,80.0,90.0,3.6,0.0,0.0
413,Echo Valley – Lake Chelan,https://www.skiresort.info/ski-resort/echo-valley-lake-chelan/,30.0,Chelan,Washington State,2.4,0.2,1.2,1.0,,,,,,02/23/21,09:14:00,47.8832,-120.6345,30.452000000000076,23.54000000000002,28.00400000000005,35.006000000000036,few clouds,100.0,22.0,2.47,9.0,0.0
414,Veterans Memorial – Franklin,https://www.skiresort.info/ski-resort/veterans-memorial-franklin/,,Franklin,New Hampshire,1.0,0.6,0.4,0.0,,,,,,02/23/21,22:44:00,39.9667,-83.0166,31.892,25.86200000000006,30.002000000000077,33.998000000000026,clear sky,86.0,1.0,1.54,0.0,0.0
415,Camp 10,https://www.skiresort.info/ski-resort/camp-10/,34.0,Rhinelander,Wisconsin,1.5,0.3,0.7,0.5,"[-89.50438200737102, 45.54930129669953]",Wisconsin,http://www.camp10skiandsnowboard.com/,-89.50438200737102,45.54930129669953,02/23/21,22:44:00,45.6366,-89.4121,33.620000000000054,27.806000000000033,33.008,33.998000000000026,snow,86.0,90.0,1.54,42.0,94.0
416,Coffee Mill Ski Area,https://www.skiresort.info/ski-resort/coffee-mill-ski-area/,37.0,Wabasha,Minnesota,2.0,1.0,0.6,0.4,,,,,,02/23/21,22:44:00,44.3839,-92.0329,36.51800000000009,29.336000000000073,35.006000000000036,37.004000000000055,overcast clouds,78.0,100.0,2.68,9.0,29.0
417,Swiss Valley,https://www.skiresort.info/ski-resort/swiss-valley/,42.0,Jones,Michigan,1.8,0.4,1.1,0.3,,,,,,02/23/21,22:44:00,16.5571,121.7029,82.43600000000006,90.57200000000003,82.43600000000006,82.43600000000006,scattered clouds,76.0,37.0,1.35,0.0,0.0
418,Buena Vista,https://www.skiresort.info/ski-resort/buena-vista/,44.0,Bemidji,Minnesota,1.7,0.4,0.8,0.5,,,,,,02/23/21,22:44:00,47.4736,-94.8803,30.07400000000001,19.07600000000009,30.002000000000077,30.2,light snow,80.0,90.0,5.14,31.0,31.0
419,Crescent Hills,https://www.skiresort.info/ski-resort/crescent-hills/,39.0,Omaha,Iowa,2.0,0.8,0.8,0.4,,,,,,02/23/21,22:44:00,41.2586,-95.9378,42.188000000000045,32.233999999999995,39.00200000000007,44.6,overcast clouds,70.0,90.0,5.19,0.0,0.0
420,Grand Geneva,https://www.skiresort.info/ski-resort/grand-geneva/,55.0,Lake Geneva,Wisconsin,1.8,1.2,0.4,0.2,,,,,,02/23/21,05:44:00,42.5917,-88.4334,36.51800000000009,27.698000000000025,35.6,37.004000000000055,overcast clouds,80.0,97.0,4.05,0.0,0.0
421,Brandywine,https://www.skiresort.info/ski-resort/brandywine/,44.0,Cleveland,Ohio,2.0,1.0,0.7,0.3,"[-81.55419032792791, 41.283702590090094]",,http://www.bmbw.com/,-81.55419032792791,41.283702590090094,02/23/21,23:44:00,41.4995,-81.6954,38.35400000000005,27.05,35.996000000000045,41.0,clear sky,65.0,1.0,5.66,8.0,0.0
422,Beartown,https://www.skiresort.info/ski-resort/beartown/,22.0,West Chazy,The Adirondacks,0.8,0.5,0.3,0.0,"[-73.26925684127804, 42.271293075956]",Massachusetts,https://www.newenglandskihistory.com/Massachusetts/beartownmtn.php,-73.26925684127804,42.271293075956,02/23/21,05:44:00,44.8206,-73.5071,35.92400000000001,28.832000000000008,33.998000000000026,37.99400000000007,light rain,93.0,90.0,3.05,0.0,0.0
